date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2022-05-12,North America,UK,1504384,1556,479653,661,40171675,36080,0.862303236,68.43943332,55074558,48141063,39010223,81719,15862,0.75787257,58.28978684,299538527,354.4295868,45.19818521,23.37436344,4.796234418,12773.42541,33.03806872,221.985216,15.1783243,0.31883681294137667,0.42480719794344474,0.160717432519123
2020-02-13,Europe,Brazil,2230919,7570,106311,557,36693309,57797,0.345274494,467.9379847,73807331,58405930,67602662,35495,12693,0.809517203,42.15556205,279519283,177.9190425,29.34597586,24.0196964,4.938849491,65561.57387,37.72728441,287.9937766,11.5406091,0.04765345581798353,0.07357992073976222,0.2089513445124285
2021-12-17,North America,Japan,6940119,7480,34409,112,4449388,15802,0.339895821,477.8343311,41503936,35770707,6505612,98680,13273,1.081814375,44.42574744,404302372,232.3060856,24.88549068,6.688487685,17.4381728,4134.39305,38.04827041,360.4558384,15.45820427,0.004957984149839506,0.014973262032085561,0.08847513513969688
2021-01-29,Europe,Canada,1737095,9496,246231,90,91257643,11167,0.899951404,428.3031399,78566652,14049448,21660098,39760,19546,0.649480914,27.24870728,5178038,16.25886865,31.36923684,13.66777712,7.15513254,33437.28878,47.77514912,139.1296292,19.04359356,0.14174872416304232,0.009477674810446503,2.7132763413478234
2021-09-01,Europe,Japan,4780450,182,412540,140,94387428,42407,0.049790253,421.9341503,46790421,67499822,48247274,22084,1416,0.986063625,28.73850263,151193341,676.7456167,28.6521915,17.96200674,15.03796936,54145.67183,37.78339773,175.8910015,9.598082456,0.08629731510631844,0.7692307692307693,0.44644705615705654
2021-09-23,Asia,France,7469344,7190,401954,288,14824516,13338,0.350189406,49.33563793,4150926,6309401,44747158,37458,19492,2.413957673,69.8957407,565607340,813.758783,48.52342174,21.04912208,3.154353063,22855.7828,41.18446246,633.2280061,2.680466417,0.05381382889849497,0.040055632823365786,0.011155090384788853
2021-04-24,Europe,Italy,2109818,6687,496246,900,33204861,76289,0.118672492,496.7100548,45110515,36027863,2602034,51946,907,1.123887157,0.428114203,462795813,276.2222377,27.97747038,9.829434888,4.591218507,37489.59222,26.61577076,650.8117787,12.9046294,0.23520796580558134,0.13458950201884254,0.0778482907320512
2020-01-16,Asia,France,2231785,5565,286198,729,28474481,71520,0.02898059,200.1903399,5254162,71229060,19982815,66601,8507,0.81942614,9.529042221,1044648650,100.9318956,25.43620045,23.29209719,13.35790805,49328.49813,32.88366719,791.764228,2.894942435,0.12823726299800384,0.13099730458221023,0.06818470497233688
2022-11-12,Europe,France,3853339,7241,29709,588,1595575,18895,0.112869418,81.56055793,16155687,55285902,25282269,69218,13573,1.936600361,94.88098895,1357143951,342.3697971,46.98437188,9.419526582,6.101071233,66686.37305,23.90621584,147.3174697,12.80475683,0.007709936758743521,0.08120425355613865,0.04073694758707288
2021-12-13,Asia,UK,9467719,7651,109321,410,39701092,47910,0.431245791,406.0508641,9500257,73555619,12271838,59351,9710,2.1570103,18.70180819,1170042657,299.1307171,22.59435813,22.32352803,3.479632667,8086.48211,13.82085234,722.4290881,11.02703803,0.011546709402761108,0.05358776630505816,0.06286575840627663
2020-11-28,Asia,Brazil,996107,5575,478859,376,68842193,65898,0.686956069,112.8653842,65690115,33535580,35549452,47561,18318,1.128075699,41.81208919,832997193,456.3675972,27.80798154,15.25425159,10.93809486,11848.64256,15.66915401,322.051232,14.53212498,0.48073048377332955,0.0674439461883408,0.040258935182270174
2022-07-29,North America,Canada,7130144,1589,363,383,85282074,3454,0.289282424,263.0876603,58962976,35041754,32856873,50203,5951,1.056994621,84.96851361,264178572,271.4610338,33.17333582,15.30844344,8.618848488,36112.09177,18.02663717,329.49541,7.668231585,5.091061274498804e-05,0.24103209565764633,0.1326441949273615
2021-04-06,North America,USA,4545583,9779,272502,845,21292273,86540,0.849675307,64.0080326,56033066,14756150,60513148,98024,4344,0.983519096,0.010237253,631010427,346.3353783,37.85322134,12.48011231,16.63836778,29874.77232,17.03216739,189.0975763,3.733374219,0.05994874584844232,0.0864096533387872,0.023384954302823273
2020-06-29,Europe,Germany,3747389,8851,494829,151,85433637,60797,0.437615629,237.3228616,23383716,19856967,10777494,96996,7426,1.286522478,92.51791895,244018503,908.4792316,29.83018689,7.070104628,16.92009285,29344.93509,26.65805313,790.4101239,5.487999417,0.13204633946462457,0.017060219184272963,0.08137484148077083
2021-10-24,Europe,Japan,4142807,159,396456,834,57731160,83137,0.968228051,279.0707467,37507521,52026427,14747209,8820,9993,0.674463516,5.34886239,1388244486,341.4869994,34.88701991,11.94180126,13.44519306,21490.3437,12.38158627,786.6924658,13.98905264,0.0956974341310131,5.245283018867925,0.03747641537543986
2020-04-21,Europe,India,7988004,6555,465417,750,90972012,50637,0.954155669,222.96198,66095788,58527672,27161201,57232,6334,1.838258453,17.08690495,1322965103,787.6628663,25.96493559,13.5347343,7.981573688,39687.2511,25.83210568,705.3807261,10.08514606,0.05826449260666369,0.11441647597254005,0.04423977009467649
2021-02-16,Asia,France,6245035,9203,45689,626,95361377,5349,0.773276223,34.74341238,92014416,79872990,22142005,18757,19006,2.144452651,2.910354333,444953960,629.5753632,37.22822361,14.58042113,10.84765307,61946.8952,45.81206556,163.5460607,11.27553214,0.007316051871606805,0.06802129740302075,0.1795084372324723
2021-11-12,Europe,USA,3602279,8244,264080,318,88855981,39963,0.932405496,242.4695153,67438513,17369160,46957767,46588,9048,1.827364559,51.95200462,1057203738,344.1625662,32.23450425,19.78190581,14.93835246,12103.7795,20.29819144,689.154738,7.136970026,0.07330914679290527,0.03857350800582242,0.016429340320777412
2022-09-08,Europe,Canada,5515989,6846,374416,368,96525478,75583,0.707096076,234.4714217,6579060,2599392,26740595,88682,10068,1.34239938,94.30943101,540309946,819.6103871,45.47779062,12.04140221,4.178245404,15854.75674,11.13230322,544.2297952,16.8973412,0.0678783079516656,0.05375401694420099,0.004810927541207987
2021-12-29,Europe,Germany,2121690,2307,91074,605,63650207,7750,0.89558319,130.8101386,23727749,52777272,58407554,8058,17909,1.077924495,83.90366116,1214137919,599.1253089,32.472024,13.13185721,8.652450502,47286.82135,17.34279478,190.1428122,19.98964651,0.04292521527650128,0.2622453402687473,0.04346892653140174
2021-12-22,Europe,Japan,491234,1228,175037,994,30882,94929,0.236473717,460.8007998,55563635,7553975,52847954,88388,1416,1.318892329,63.97485463,432676252,18.53254032,33.31446254,23.12197205,16.98028492,4877.638146,43.84436473,283.2304301,6.931916058,0.35632102012482847,0.8094462540716613,0.01745872338748095
2022-09-08,South America,UK,9909709,7226,208606,559,36230950,22463,0.3454202,208.8961663,58328414,37304643,49582921,79654,1794,1.34767497,18.54886376,608323891,78.04091956,37.76524968,20.05134589,9.902485218,47489.72977,47.08489617,582.456892,14.65438062,0.02105066859178206,0.07735953501245503,0.06132365266581319
2020-06-19,Europe,Canada,5401218,5590,882,702,95218006,74935,0.752930066,432.0578981,56251714,64816068,20202703,36742,2720,1.832041657,86.95970985,503771546,755.1131639,23.69510012,5.45711539,13.61935619,22697.47441,44.33434466,662.4085421,4.25090464,0.00016329650090035248,0.12558139534883722,0.1286616294918729
2020-11-05,North America,Brazil,6914550,6919,413440,461,9676864,58792,0.424561238,54.83191482,23011815,20762982,66826212,72195,6826,2.356120711,75.47753911,596386175,452.0625117,24.7038553,21.24177515,4.637684275,25691.92127,14.36738057,693.6609322,15.10620679,0.05979275585540635,0.06662812545165486,0.03481466014868638
2021-05-03,Asia,Brazil,6167294,5585,367371,11,98151586,13686,0.837327434,159.4386421,54903234,39445174,62761470,56980,6795,0.641172979,26.68477635,781397694,411.4527138,43.70713242,24.79887849,16.20978158,28982.90679,19.39227568,480.6811687,9.18617605,0.059567615878211744,0.0019695613249776185,0.05048027950796589
2021-10-04,North America,UK,9286029,9227,254822,155,12758810,63528,0.877638872,88.16542688,23060832,10717380,63010050,70377,5076,2.406707186,80.50891634,289828503,154.3689124,28.20256337,23.79535483,4.707913329,25121.54174,48.74669123,474.2339416,12.50080812,0.02744143917706912,0.016798526064809798,0.03697835060756602
2020-11-11,Asia,USA,6906726,6046,125865,683,68508569,99811,0.299729485,204.2053939,90322035,75574224,58194082,18335,15462,2.320402567,87.7151338,618020460,165.745408,40.54090787,21.71911799,17.64592933,59043.46387,16.19261553,578.946309,5.51365199,0.01822354035761662,0.11296725107509097,0.12228433990680503
2020-05-22,North America,Germany,5888794,4945,123745,476,48541668,22787,0.823450808,55.81834359,77659066,25625984,43077972,47351,6369,0.735464601,69.82260124,456282575,799.7749256,22.9228091,17.58347495,4.812217763,66278.72356,6.89299423,644.4057845,17.18147797,0.021013640483942893,0.09625884732052578,0.056162530423170334
2020-01-14,Europe,Brazil,7558158,7927,424041,938,39767147,14776,0.154264271,220.5174029,61245332,2839025,26463139,85841,8544,0.867170062,10.0384151,372308313,830.7269626,44.65539981,10.56384244,18.14517697,38812.7918,14.10471022,219.4100469,4.293370851,0.05610374908807146,0.1183297590513435,0.007625467659111871
2021-05-04,Europe,UK,6510425,7016,463956,400,40359759,95063,0.334196712,176.9353717,74287423,2306955,29146687,68960,11423,1.123191203,98.42468433,282781247,564.4025152,49.64684333,18.08861223,9.184087862,41149.61642,48.19887627,617.8863617,18.64350337,0.07126355038265551,0.05701254275940707,0.008158090483277343
2022-05-22,South America,France,8511017,7758,28885,807,88704610,57427,0.517964951,111.6575236,10116815,5942178,16433681,47501,9619,1.619332082,7.600098897,1046248245,302.1765317,31.21072836,18.91184942,13.61702244,5863.334453,20.79377252,339.1806124,2.163718985,0.0033938364827611083,0.10402165506573859,0.005679510602189827
2022-10-14,Europe,Italy,7887739,5086,171128,176,23712279,61086,0.226443762,321.089706,52623444,31694319,27295543,55877,5826,0.768952392,65.44739882,938212830,933.3738085,35.16590306,10.63116322,17.39135938,50210.24306,46.694097,368.6310346,6.471649438,0.021695444030285484,0.03460479748328746,0.03378158770222744
2021-07-21,North America,UK,769598,9456,396419,340,50889479,63308,0.57926783,475.4557441,49037559,42182225,36428773,14538,2192,0.900669907,11.05252552,897220570,627.7227671,33.2813594,10.10659249,3.174104157,41302.82223,5.204110722,154.3990754,11.69596446,0.5150987918367771,0.03595600676818951,0.047014331158279174
2022-06-15,Europe,Russia,5292895,7161,191313,56,59369823,15797,0.578695079,103.5567368,55070127,79764425,65540418,3769,19920,2.305350588,90.54133586,481255193,798.6756983,46.82563246,12.93847718,7.516783744,4477.222143,38.30277861,511.8945336,17.31090309,0.036145247544113385,0.007820136852394917,0.16574247127136973
2020-05-10,Europe,India,7971379,1884,395460,854,81819290,5302,0.206902895,355.8954199,12050999,41983950,13109186,31586,15250,0.718601262,34.99776834,922458702,13.25009109,20.29802113,17.82293938,18.44175146,14691.37103,4.667169864,165.3940683,11.96347228,0.04960998592589814,0.45329087048832273,0.04551309441709836
2021-11-23,Asia,Japan,3331068,1809,360466,851,42773387,63172,0.795641345,371.1904446,5792427,76756434,22774106,91983,2320,1.29775653,51.15030224,1213043007,455.8164049,39.60377963,10.86124539,9.59899303,14934.09601,9.874786235,739.1949226,5.106160119,0.1082133417870785,0.47042564953012717,0.06327593791569502
2020-03-12,Europe,Germany,3256415,3167,330763,447,5133869,38059,0.631644489,249.0602582,38895244,38622689,5805761,85551,16917,2.026003555,17.87615844,501286265,872.2395955,39.57104818,16.11333044,15.00839074,12796.78868,30.80511207,534.6792144,17.32163434,0.10157274180348635,0.1411430375749921,0.07704717183902894
2022-11-29,North America,Germany,874371,6352,21584,202,92965205,908,0.317760507,448.8341731,84468355,62899564,5758829,67879,9409,2.277166234,54.65621898,196743054,344.8509504,31.47155025,22.98474804,5.380204955,46446.57087,21.72390809,793.1972986,12.3270801,0.024685173684854598,0.031801007556675066,0.31970411519585334
2022-05-08,South America,Germany,5654237,9009,270665,696,8763127,60252,0.232184783,483.195033,67813854,66115736,6192373,68922,15529,1.172085125,93.88399052,257854742,729.2856651,26.58000926,10.9020065,14.53231722,65062.33346,33.33371264,271.9565068,5.414592426,0.04786941191181056,0.07725607725607726,0.25640690369774155
2021-03-27,Europe,Brazil,973548,6056,181089,632,41037858,80659,0.878750139,181.123226,64768712,50604578,63275252,52219,14795,0.828875011,90.16330706,84255787,661.0980769,27.19048044,24.31947472,4.243736924,53645.29745,48.6703146,575.7203947,11.67502768,0.18600931849277078,0.10435931307793923,0.6006065553693065
2021-01-04,Europe,USA,3344014,2437,295685,737,48706554,12877,0.835742245,325.516649,7025007,62501588,67631826,35107,11180,1.974023318,6.38959202,796092803,160.6961827,44.01392364,14.46695957,15.19452738,33938.77048,2.635686336,775.1009918,13.83068597,0.08842217765834712,0.3024210094378334,0.07851042964396703
2021-04-12,Europe,Canada,7064746,6468,29063,201,7112905,14239,0.229760675,331.106309,18268068,19441362,49032171,683,15370,2.045115517,37.82585065,22145891,777.154789,21.98309289,7.018166753,8.504684225,28879.53956,9.581333598,309.004785,13.93002165,0.004113806780880728,0.031076066790352505,0.8778767131112494
2021-09-06,North America,India,9602083,9080,70268,329,97313216,86971,0.035605227,201.8177631,73062196,34450861,46463885,90987,18363,2.460066888,26.7431363,1369914036,121.4015224,36.91472439,6.100787875,10.91941015,27665.60927,32.01119613,167.4258539,14.75608757,0.007317995480772245,0.036233480176211454,0.025148191853404736
2021-11-03,Asia,UK,6216204,5951,256306,362,61763654,27313,0.804532596,158.3955372,57299300,79165066,43706416,66590,18460,0.779083703,48.13614771,1360635023,730.6349556,29.20521809,11.77349029,5.826423076,42486.04008,44.82632251,543.7836037,18.01902272,0.041231915812286725,0.06083011258611998,0.05818244030309662
2020-11-24,North America,USA,5193542,5276,126218,891,13860696,42103,0.615508555,466.8720991,95140247,42432700,48768623,61097,11268,1.918841765,83.37291623,1144900846,991.0586534,27.95743437,10.17517913,13.6734333,25786.22547,39.8823955,356.2694167,16.67161893,0.024302874608504176,0.16887793783169067,0.037062336138757646
2022-11-26,South America,Italy,2959034,8859,380350,453,52363536,48408,0.100882028,394.9907747,6523058,66923307,41084600,89131,10136,1.334585075,73.88517856,574769172,958.4016175,35.17212997,21.87426654,8.738649689,16602.41601,23.27912428,291.1403436,12.54624303,0.12853857035775865,0.05113443955299695,0.11643510170722934
2022-12-04,North America,India,4574293,7818,458168,355,1038904,83251,0.587358206,57.23228299,69512616,11767690,44476628,63402,11291,2.329258875,34.39781922,940156084,802.2393256,46.93584519,19.75276843,9.517375103,42596.16055,37.27373375,795.5113555,1.611142703,0.10016148943672826,0.045408032744947556,0.01251674078407602
2020-02-28,South America,Russia,6706971,4728,224126,215,5635222,88771,0.452182685,59.94203579,59889082,47463675,52246020,85934,6241,1.315661769,38.26658296,854930576,539.17225,38.54275757,22.69092574,14.08727972,27958.67353,10.40487805,627.8765353,15.240925,0.03341687328005444,0.04547377326565144,0.05551757807291244
2021-12-04,South America,Canada,43585,2624,170635,971,83491406,91665,0.774550327,461.2713844,55914407,34008282,20619382,23685,12549,1.391920751,65.4254992,1151439810,678.0763301,43.65831883,16.78506996,6.040648241,1974.613211,0.686529579,439.7762431,19.52422903,3.9149936904898475,0.3700457317073171,0.02953544050209624
2020-05-02,North America,Japan,2539448,5738,170824,554,83764253,10534,0.209084842,40.70488251,75999026,23340719,16485207,65884,12021,0.753593196,19.42251688,1118803147,730.8273064,38.02051338,13.70914495,17.48415119,2533.946836,28.50083252,135.0023782,6.805765802,0.06726816221478053,0.09654932032066922,0.020862221439568403
2022-10-01,South America,France,109556,4232,226305,886,90275486,43060,0.453156744,344.2106731,54913390,43211109,7297702,94426,4114,1.14187357,10.27280201,291631338,18.31750904,40.9314734,10.41135856,15.56786889,19915.42617,40.66223355,234.1309743,12.53107372,2.0656559202599585,0.20935727788279773,0.1481703211196048
2021-09-01,South America,Brazil,1575557,5793,395783,22,61931813,17189,0.156244114,113.3791235,21726243,35383773,18053543,16362,14347,1.301680941,24.25884642,851362468,111.3425587,32.97222946,16.66217669,12.82141005,36357.13177,21.67217697,309.1448977,15.60466557,0.25120195587973015,0.003797686863455895,0.0415613494016511
2022-12-13,Asia,Russia,8306461,4523,409337,154,77081924,86067,0.957527228,17.59267137,44988878,2059838,41075050,99326,2584,0.535017509,12.40324314,340346501,601.0885408,47.77944906,17.36049556,5.18166214,25442.52603,28.46243852,441.0376211,13.14269061,0.04927935013479266,0.03404819809860712,0.0060521791584394755
2021-10-13,South America,Canada,2009021,5571,394890,185,31327650,10967,0.778738157,29.81877304,99075692,79421362,15541997,90561,9740,1.375148937,35.19842432,1166926832,16.46919474,35.05817061,12.85895127,14.6808648,2659.805515,21.10905973,448.0748891,18.52842899,0.196558423232012,0.03320768264225453,0.06806027577914156
